acta_id,numero,origen,anio,expediente,titulo,od
233,0082,S,2011,0082-S-2011,"TRANSFERENCIA A TITULO GRATUITO AL ARZOBISPADO DE RESISTENCIA, CHACO, UN INMUEBLE UBICADO EN LA RUTA NACIONAL 11 DE LA MENCIONADA LOCALIDAD.",1883
233,0099,S,2012,0099-S-2012,"APROBACION DEL ACUERDO MARCO CON EL GOBIERNO DE LOS ESTADOS UNIDOS DE AMERICA SOBRE COOPERACION EN LOS USOS PACIFICOS DEL ESPACIO ULTRATERRESTRE, CELEBRADO EN BUENOS AIRES EL 25 DE OCTUBRE DE 2011.",1974
233,0196,S,2012,0196-S-2012,"APROBACION DEL ACUERDO MARCO CON EL GOBIERNO DE LA INDIA SOBRE COOPERACION EN EL USO PACIFICO DEL ESPACIO ULTRATERRESTRE, CELEBRADO EN NUEVA DELHI - REPUBLICA DE LA INDIA, EL 14 DE OCTUBRE DE 2009.",1975
233,0217,S,2012,0217-S-2012,"DECLARA A LA CIUDAD DE SAN CARLOS CENTRO, PROVINCIA DE SANTA FE, CAPITAL NACIONAL DEL CRISTAL ARTESANAL.",1997
233,0051,S,2012,0051-S-2012,"APROBACION DEL TRATADO DE EXTRADICION ENTRE LA REPUBLICA ARGENTINA Y LOS ESTADOS UNIDOS MEXICANOS, CELEBRADO EN LA CIUDAD DE MEXICO EL 30 DE MAYO DE 2011.",2005
233,0197,D,2013,0197-D-2013,"""CAPITAL DEL TREKKING"": SE DECLARA COMO TAL A LA LOCALIDAD DE EL CHALTEN, PROVINCIA DE SANTA CRUZ.",2011
233,8384,D,2012,8384-D-2012,"""DIA DE LA PERSONA ENFERMA DE MIASTENIA GRAVIS""  Y "" LA  SEMANA DE LUCHA CONTRA LA MIASTENIA GRAVIS"". INSTITUYASE AL 2 DE JUNIO DE CADA AÑO Y A LA SEMANA DEL MES QUE COMPRENDA DICHO DIA, RESPECTIVAMENTE.",0552
233,3224,D,2013,3224-D-2013,"DECLARAR COMO MES DEL HIMNO NACIONAL ARGENTINO AL MES DE MAYO DE 2013; DESIGNAR COMO DÍA DEL BICENTENARIO DEL HIMNO NACIONAL AL 11 DE MAYO DE 2013 Y ESTABLECER ESE DÍA COMO FERIADO NACIONAL EXTRAORDINARIO.",1969
234,0005,S,2013,0005-S-2013,"APROBACIÓN DE LO DISPUESTO POR LA RESOLUCIÓN 596 DE FECHA 30 DE ENERO DE 2009 DE LA JUNTA DE GOBERNADORES DEL BANCO INTERNACIONAL DE RECONSTRUCCIÓN Y FOMENTO ( BIRF) TITULADA ""MAYOR REPRESENTACIÓN Y PARTICIPACIÓN DE LOS PAÍSES EN DESARROLLO Y EN TRANSICIÓN .",
235,7747,D,2012,7747-D-2012,"INCLUIR EN EL REGIMEN DEL DECRETO LEY 4362/55 A LA ACADEMIA NACIONAL DE FOLKLORE.",1998
236,1407,D,2013,1407-D-2013,"IMPLEMENTACION EFECTIVA DE LA RESPONSABILIDAD DEL ESTADO EN EL NIVEL DE EDUCACION SUPERIOR. MODIFICACION DE LA LEY 24521, DE EDUCACION SUPERIOR.",1908
237,5897,D,2012,5897-D-2012,"""DIA DEL PROVEEDOR MINERO NACIONAL"": SE DECLARA COMO TAL EL 28 DE MAYO DE CADA AÑO.",2003
238,0184,S,2012,0184-S-2012,"APROBACION DEL CONVENIO DE RECONOCIMIENTO MUTUO DE TITULOS Y GRADOS ACADEMICOS DE EDUCACION SUPERIOR CON EL ESTADO PLURINACIONAL DE BOLIVIA, EL 18 DE JULIO DE 2012.",2096
238,1471,D,2012,1471-D-2012,"ENTIDADES FINANCIERAS - LEY 21526: MODIFICACION DE LOS ARTICULOS 8 Y 16 SOBRE ACCESIBILIDAD A LOS SERVICIOS Y A LOS ESTABLECIMIENTOS DE LAS PERSONAS CON DISCAPACIDAD.",2034
238,2567,D,2012,2567-D-2012,"""TERESA RODRIGUEZ"".  SE DESIGNA CON SU NOMBRE AL PRIMER POZO DE EXTRACCIÓN QUE REALICE LA EMPRESA NACIONAL",1904
238,2045,D,2013,2045-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA EL ""PRIMER CONGRESO LATINOAMERICANO DE SEGURIDAD AEREA Y FACTORES HUMANOS"", A REALIZARSE EL DIA 24 DE MAYO DE 2013 EN LA CIUDAD DE TERMAS DE RIO HONDO, PROVINCIA DE SANTIAGO DEL ESTERO.",
238,3079,D,2013,3079-D-2013,"SOLICITAR AL PODER EJECUTIVO NACIONAL DISPONGA DECLARAR ZONA DE EMERGENCIA Y DESASTRE AGROPECUARIO (LEY 26509) A DIVERSOS DEPARTAMENTOS DE LA PROVINCIA DE SALTA, AFECTADOS POR LA SEQUIA Y OTROS FENOMENOS METEREOLOGICOS.",
238,3011,D,2013,3011-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA EL ""IV SIMPOSIO INTERNACIONAL SOBRE PATOLOGIZACION DE LA INFANCIA: PRACTICAS INCLUSIVAS Y SUBJETIVANTES EN SALUD Y EDUCACION"", A REALIZARSE DEL 6 AL 8 DE JUNIO DE 2013 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",
238,1839,D,2013,1839-D-2013,"EXPRESAR ADHESION A LA CONMEMORACION DEL 150 ANIVERSARIO DE LA INSTAURACION DEL DIA DE LA CRUZ ROJA INTERNACIONAL, A CELEBRARSE EL 8 DE MAYO DE 2013.",0893
238,4464,D,2013,4464-D-2013,"DECLARAR DE INTERES DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION LA CUARTA EDICION DE LA EXPO LULES PRODUCTIVO, A REALIZARSE DEL 23 AL 25 DE AGOSTO DE 2013, EN SAN ISIDRO DE LULES, PROVINCIA DE TUCUMAN.",
238,3320,D,2012,3320-D-2012,"REGLAMENTO DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION:  MODIFICACION DE LOS ARTICULOS 61 Y 73, SOBRE CAMBIO DE DENOMINACION DE LA COMISION DE TERCERA EDAD POR ""COMISION DE ASUNTOS DE LAS PERSONAS MAYORES"".",1145
238,4162,D,2013,4162-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA EL ""TERCER MODELO REGIONAL NACIONES UNIDAS"", ORGANIZADO POR LA ESCUELA DE EDUCACION SECUNDARIA ORIENTADA Nº 219 ""DOMINGO FAUSTINO SARMIENTO"" DE AREQUITO Y LA ""ORGANIZACION ARGENTINA DE JOVENES PARA NACIONES UNIDAS - OAJNU -"",",
223,4655,D,2013,4655-D-2013,"APROBACION DEL REGIMEN JURIDICO PARA LA PREVENCION Y EL CONTROL DEL DOPAJE EN EL DEPORTE: DEROGACION DE LA LEY 24819 (REGISTRO NACIONAL DE SANCIONES DEPORTIVAS).",
224,0129,S,2011,0129-S-2011,"CREACION DEL REGISTRO ESPECIAL DE DELITOS CONTRA LA INTEGRIDAD SEXUAL, EN EL AMBITO DEL REGISTRO NACIONAL DE REINCIDENCIA. MODIFICACION DE LOS ARTICULOS 1, 6 Y 7 DE LA LEY 22117, REGISTRO NACIONAL DE REINCIDENCIA, RESPECTO DE LA CREACION DEL REGISTRO ESPECIAL DE DELITOS CONTRA LA INTEGRIDAD SEXUAL.",2252
225,0003,JGM,2013,0003-JGM-2013,"COMUNICACION DEL DECRETO DE NECESIDAD Y URGENCIA 516/13 POR EL CUAL SE CREA EL FIDEICOMISO PARA TRANSFERIR A LOS PRODUCTORES LOS RECURSOS OBTENIDOS COMO CONSECUENCIA DE LOS DERECHOS DE EXPORTACION DE TRIGO Y SUS DERIVADOS.",2168
226,2609,D,2012,2609-D-2012,"SODIO: REGULACION DEL CONTENIDO EN LA INDUSTRIA DE LA ALIMENTACION.",1585
227,8464,D,2012,8464-D-2012,"UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR: SE DESIGNA CON EL NOMBRE DE  ""UNIVERSIDAD NACIONAL DE TIERRA DEL FUEGO,  ISLAS MALVINAS, ANTARTIDA E ISLAS DEL ATLANTICO SUR"".",0691
228,0188,S,2012,0188-S-2012,"APROBACION DEL ACUERDO DE SEDE CON LA CORTE PERMANENTE DE ARBITRAJE, SUSCRIPTO EN LA HAYA, REINO DE LOS PAISES BAJOS, EL 12 DE MAYO DE 2009.",2000
228,7055,D,2012,7055-D-2012,"BICENTENARIO DE LA PRIMERA MONEDA DE LA PATRIA; SE DISPONE LA ACUÑACION DE UNA MONEDA CONMEMORATIVA.",
228,0189,S,2012,0189-S-2012,"APROBACION DEL ACUERDO DE SEDE CON LA CONFERENCIA DE LA HAYA DE DERECHO INTERNACIONAL PRIVADO, SUSCRIPTO EN BUENOS AIRES EL 7 DE MAYO DE 2010.",2001
228,0195,S,2012,0195-S-2012,"APROBACION DEL TRATADO SOBRE ASISTENCIA JURIDICA MUTUA EN ASUNTOS PENALES CON LA REPUBLICA POPULAR CHINA, SUSCRITO EN BUENOS AIRES EL 25 DE JUNIO DE 2012.",2007
228,0133,S,2012,0133-S-2012,"APROBACION DEL ACUERDO DE RECONOCIMIENTO MUTUO DE TITULOS PROFESIONALES Y LICENCIATURAS Y TITULOS DE GRADO UNIVERSITARIO CON LA REPUBLICA DE CHILE, SUSCRIPTO EN LA CIUDAD DE SANTIAGO, REPUBLICA DE CHILE, EL 16 DE MARZO DE 2012.",2095
228,6223,D,2012,6223-D-2012,"IDENTIFICACION, REGISTRO Y CLASIFICACION DEL POTENCIAL HUMANO - LEY 17671 Y MODIFICATORIAS: INCORPORACION DEL ARTICULO 9 BIS, SOBRE INCLUSION EN EL PRIMER EJEMPLAR DEL DOCUMENTO NACIONAL DE IDENTIDAD Y POSTERIORES ACTUALIZACIONES HASTA LOS 16 AÑOS DE EDAD, DEL NOMBRE Y APELLIDO DEL PADRE Y MADRE, O DEL TUTOR O CURADOR.",1925
228,2448,D,2013,2448-D-2013,"LEY 24449, DE TRANSITO: MODIFICACION DEL ARTICULO 80, SOBRE AGRAVANTES CUANDO EL INFRACTOR CONDUZCA SIN LICENCIA DE CONDUCIR O CUANDO SEA PRIVADO DE LA MISMA Y ESTE INHABILITADO POR CONDENA PENAL O COTRAVENCIONAL O HAYA PERDIDO PUNTOS.",2185
228,7473,D,2012,7473-D-2012,"""JUAN FACUNDO QUIROGA"", SE DESIGNA COMO TAL A LA RUTA NACIONAL SETENTA Y SEIS (76), EN LA TOTALIDAD DE SU TRAZA.",2192
228,7607,D,2012,7607-D-2012,"""GRITO DE ALCORTA"". SE DENOMINA COMO TAL AL TRAMO DE LA RUTA NACIONAL 178 QUE VINCULA LAS CIUDADES DE PERGAMINO, PROVINCIA DE BUENOS AIRES, CON LA CIUDAD DE ALCORTA, PROVINCIA DE SANTA FE.",2193
228,8279,D,2012,8279-D-2012,"""DOCTOR DON VICENTE SOLANO LIMA"". SE DESIGNA COMO TAL A LA RUTA NACIONAL 188.",2194
229,1132,D,2012,1132-D-2012,"CONTRATO DE TRABAJO (LEY 20744 TEXTO ORDENADO 1976): MODIFICACION DEL ARTICULO 55 SOBRE OMISION DE EXHIBICION DE LIBROS LABORALES.",0548
222,0005,PE,2013,0005-PE-2013,"MODIFICACION DE LA LEY 24937 DE CREACION DEL CONSEJO DE LA MAGISTRATURA (TEXTO ORDENADO 1999) Y SUS MODIFICATORIAS.",2355
214,6355,D,2013,6355-D-2013,"CITAR, CONFORME LO ESTABLECIDO POR EL ARTICULO 204 DEL REGLAMENTO DE LA H, CAMARA DE DIPUTADOS Y EN VIRTUD DE LO SEÑALADO EN EL ARTICULO 71 DE LA CONSTITUCION NACIONAL, AL SEÑOR MINISTRO DE SEGURIDAD, DOCTOR ANTONIO PURICELLI, PARA QUE INFORME SOBRE DIVERSAS CUESTIONES RELACIONADAS CON EL TRASLADO DE PERSONAL DE GENDARMERIA NACIONAL DESDE LA FRONTERA HACIA EL CONURBANO BONAERENSE.",
215,0030,S,2013,0030-S-2013,"AUTORIZAR AL PODER EJECUTIVO NACIONAL, A TRAVES DEL MINISTERIO DE ECONOMIA Y FINANZAS PUBLICAS, A REALIZAR TODOS AQUELLOS ACTOS NECESARIOS PARA LA CONCLUSION DEL PROCESO DE REESTRUCTURACION DE LOS TITULOS PUBLICOS QUE FUERAN ELEGIBLES PARA EL CANJE DISPUESTO EN EL DECRETO 1735/2004 Y SUS NORMAS COMPLEMENTARIAS QUE NO HUBIESEN SIDO PRESENTADOS AL MISMO NI AL CANJE DISPUESTO POR EL DECRETO 563/2010, EN LOS TERMINOS DEL ARTICULO 65 DE LA LEY 24156 DE ADMINISTRACION FINANCIERA Y DE LOS SISTEMAS DE CONTROL DEL SECTOR PUBLICO NACIONAL Y SUS MODIFICATORIAS, CON EL FIN DE ADECUAR LOS SERVICIOS DE DICHA DEUDA A LAS POSIBILIDADES DE PAGO DEL ESTADO NACIONAL EN EL MEDIANO Y LARGO PLAZO.",
216,0149,S,2011,0149-S-2011,"MODIFICACION DEL CODIGO PENAL: INCORPORACION DEL ARTICULO 125 TER (UTILIZACION DE MEDIOS ELECTRONICOS PARA PERTURBAR MORAL Y/O PSICOLOGICAMENTE A MENORES PARA SOMETERLOS SEXUALMENTE)",2164
217,0193,S,2012,0193-S-2012,"APROBACIÓN DEL ACUERDO DE SUSCRIPCIÓN DE ACCIONES DE CAPITAL ORDINARIO SERIE ""B"", FIRMADO CON LA CORPORACIÓN ANDINA DE FOMENTO (CAF), EN LA CIUDAD AUTÓNOMA DE BUENOS AIRES EL 2 DE MARZO DE 2012 Y EN LA CIUDAD DE CARACAS EL 6 DE MARZO DE 2012.",2255
217,0066,S,2011,0066-S-2011,"CREACION DEL PROGRAMA NACIONAL PARA LA PREVENCION DE LA ENFERMEDAD LHB DE LOS CITRUS.",2256
217,6709,D,2012,6709-D-2012,"INSTITUTO NACIONAL DE LA YERBA MATE ""INYM"" (LEY 25564): MODIFICACION DEL ARTICULO 21, SOBRE CREACION DE LA TASA DE INSPECCION Y FISCALIZACION.",2258
217,1392,D,2012,1392-D-2012,"TRANSFERENCIA A TITULO GRATUITO DE UN INMUEBLE PROPIEDAD DEL ESTADO NACIONAL A FAVOR DE LA ASOCIACION CIVIL DE DEPORTISTAS CIEGOS DE BELL VILLE, PROVINCIA DE CORDOBA (REPRODUCCION DEL EXPEDIENTE 5161-D-10).",2260
217,5290,D,2012,5290-D-2012,"""CASA MAZZOLARI - CERUTTI"" O ""CASA GRANDE"", UBICADA EN LA LOCALIDAD DE CHACRAS DE CORIA, PROVINCIA DE MENDOZA: SE LA DECLARA DE UTILIDAD PUBLICA Y SUJETA A EXPROPIACION CON DESTINO AL ARCHIVO NACIONAL DE LA MEMORIA.",2261
217,1310,D,2013,1310-D-2013,"PROGRAMA NACIONAL DE PREVENCION DEL CANCER DE PROSTATA: CREACION (REPRODUCCION DEL EXPEDIENTE 6546-D-10).",2262
217,0843,D,2012,0843-D-2012,"""INSTITUTO NACIONAL DEL FOLKLORE (INF)"": CREACION.",2263
217,5170,D,2012,5170-D-2012,"CAPILLA DE BRYN CRWN, SITA EN LA LOCALIDAD DE GAIMAN, PROVINCIA DEL CHUBUT: SE LA DECLARA MONUMENTO HISTORICO NACIONAL.",2317
217,0017,S,2013,0017-S-2013,"APROBACION DEL CONVENIO DE RECONOCIMIENTO DE TITULOS Y CERTIFICADOS DE ESTUDIOS DE EDUCACION PRIMARIA, EDUCACION GENERAL BASICA Y SECUNDARIA O SUS DENOMINACIONES EQUIVALENTES CON LA REPUBLICA DE EL SALVADOR, CELEBRADO EN LA CIUDAD AUTONOMA DE BUENOS AIRES EL 6 DE NOVIEMBRE DE 2012.",2320
217,0146,S,2011,0146-S-2011,"APROBACION DEL ACUERDO PARA LA CONSTITUCION DE LA ACADEMIA INTERNACIONAL CONTRA LA CORRUPCION COMO ORGANIZACION INTERNACIONAL, ADOPTADO EN VIENA, REPUBLICA DE AUSTRIA, EL 2 DE SEPTIEMBRE DE 2010.",2321
217,7054,D,2012,7054-D-2012,"PRIMERA CONSTITUCION DE LA PROVINCIA DE LA PAMPA: SE DISPONE LA ACUÑACION DE UNA MONEDA CONMEMORATIVA.",2322
217,8518,D,2012,8518-D-2012,"MONEDA DE 2 (DOS) PESOS DE CURSO DE LEGAL, CONMEMORATIVA DE ""LOS 30 AÑOS DE LA RECUPERACION DE LA DEMOCRACIA"". SE DISPONE SU EMISION.",2323
218,0085,S,2011,0085-S-2011,"CREACION DEL PROGRAMA FEDERAL PARA EL FOMENTO Y DESARROLLO DE LA PRODUCCION BUBALINA (BUBALUS BUBALIS O BUFALOS DE AGUA).",2257
219,5718,D,2012,5718-D-2012,"CREACION DEL MUSEO ""HECTOR GERMAN OESTERHELD"" DEDICADO AL ARTE DE LA HISTORIETA Y EL HUMOR GRAFICO EN LA CIUDAD AUTONOMA DE BUENOS AIRES (REPRODUCCION DEL EXPEDIENTE 7520-D-10).",2316
220,8064,D,2012,8064-D-2012,"REGIMEN DE PROMOCION DE LA GANADERIA BOVINA EN ZONAS ARIDAS: CREACION.",2259
221,5371,D,2012,5371-D-2012,"CONFLICTIVIDAD SOCIAL EN LA ESCUELA: REGIMEN PARA SU ATENCION INTEGRAL.",0232
221,5418,D,2013,5418-D-2013,"EXPRESAR BENEPLACITO POR ""LA BEATIFICACION DE JOSE GABRIEL DEL ROSARIO BROCHERO"", A REALIZARSE EL DIA 14 DE SEPTIEMBRE DE 2013 EN LA CIUDAD VILLA CURA BROCHERO, PROVINCIA DE CORDOBA.",
221,6270,D,2013,6270-D-2013,"EXPRESAR PREOCUPACION POR LAS DECLARACIONES DEL DIPUTADO PROVINCIAL DE LA PROVINCIA DE SANTA CRUZ, RUBEN CONTRERAS, EN ""FM SAN JORGE"" DE CALETA OLIVIA, PROVINCIA DE SANTA CRUZ, VOLCADAS EL DIA 4 DE SEPTIEMBRE DE 2013, QUE SUPONEN PRECONCEPTOS QUE FAVORECEN LA VIOLENCIA DE GENERO E INSTITUCIONAL CONTRA LA MUJER.",
221,6333,D,2013,6333-D-2013,"EXPRESAR RECHAZO POR LAS DECLARACIONES DEL DIPUTADO DE LA PROVINCIA DE SANTA CRUZ, RUBEN CONTRERAS EN EL MARCO DE SU OPOSICION A LA NORMATIVA DESTINADA A PROHIBIR LA INSTALACION DE PROSTIBULOS EN LA CIUDAD SANTACRUCEÑA DE CALETA OLIVIA, FOMENTANDO LA EXPLOTACION SEXUAL DE LAS MUJERES.",
221,6334,D,2013,6334-D-2013,"EXPRESAR REPUDIO POR LAS DECLARACIONES DEL LEGISLADOR DE LA PROVINCIA DE SANTA CRUZ, RUBEN CONTRERAS, FOMENTANDO Y JUSTIFICANDO LA TRATA DE MUJERES.",
221,5904,D,2013,5904-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA EL VIGESIMO ANIVERSARIO DE LA CREACION DEL ""MUSEO DEL HOLOCAUSTO"", UBICADO EN LA CIUDAD AUTONOMA DE BUENOS AIRES .",
221,5570,D,2013,5570-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA LA ""XVI CONFERENCIA CONTINENTAL DE LA ASOCIACION AMERICANA DE JURISTAS"", A REALIZARSE DEL 25 AL 27 DE SEPTIEMBRE DE 2013 EN LA CIUDAD CAPITAL DE LA PROVINCIA DE SANTIAGO DEL ESTERO.",
221,6248,D,2013,6248-D-2013,"DECLARAR DE INTERES DE LA H. CAMARA EL 5° CONGRESO INTERNACIONAL SOBRE ARSENICO EN EL AMBIENTE -AS2014- ""A UN SIGLO DEL DESCUBRIMIENTO DEL HACRE EN AMERICA LATINA"", A REALIZARSE DEL 11 AL 16 DE MAYO DE 2014 EN LA CIUDAD AUTONOMA DE BUENOS AIRES.",
221,6437,D,2013,6437-D-2013,"EXPRESAR PREOCUPACION POR LOS AFECTADOS EN LOS INCENDIOS QUE ACTUALMENTE PADECEN DIVERSAS PROVINCIAS DE NUESTRO PAIS, Y OTRAS CUESTIONES CONEXAS.",
202,0012,JGM,2013,0012-JGM-2013,"PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL CORRESPONDIENTE AL AÑO 2014.",2461
203,0012,JGM,2013,0012-JGM-2013,"PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO FISCAL CORRESPONDIENTE AL AÑO 2014.",2461
204,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2643
205,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2463
206,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2463
207,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2463
208,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2463
209,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2643
210,0008,PE,2013,0008-PE-2013,"PRORROGAR HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA Y LA DISTRIBUCION DEL IMPUESTO SOBRE LOS CREDITOS Y DEBITOS EN CUENTAS BANCARIAS Y OTRAS OPERATORIAS, ESTABLECIDO EN LOS ARTICULOS 1, 2, 3, 4, 5 Y 6 DE LA LEY 25413 Y SUS MODIFICACIONES, DEL REGIMEN SIMPLIFICADO PARA PEQUEÑOS CONTRIBUYENTES ESTABLECIDO EN EL ANEXO DE LA LEY 24977 Y SUS MODIFICACIONES, DEL IMPUESTO ADICIONAL DE EMERGENCIA SOBRE EL PRECIO FINAL DE VENTA DE CIGARRILLOS, DISPUESTO POR LA LEY 24625 Y SUS MODIFICACIONES, Y DE LA CONTRIBUCION ESPECIAL SOBRE EL CAPITAL DE LAS COOPERATIVAS PREVISTO EN EL ARTICULO 6 DE LA LEY 23427 Y SUS MODIFICACIONES.",2463
211,0007,PE,2013,0007-PE-2013,"PRORROGAR A HASTA EL 31 DE DICIEMBRE DE 2015 LA VIGENCIA DE LA LEY 26204, PRORROGADA POR SUS SIMILARES 26339, 26456, 26563 Y 26729.",2462
212,0006,PE,2013,0006-PE-2013,"AUTORIZAR A LA SEÑORA PRESIDENTA DE LA NACION, DOCTORA CRISTINA FERNANDEZ DE KIRCHNER, PARA AUSENTARSE DEL PAIS DURANTE EL AÑO 2014.",2547
